,venue,latitude,longitude,category,center_lat,center_long,center_dist
0,None,42.33157334559061,-73.50987990768958,None,42.33157334559061,-73.50987990768958,
0,Dan's Diner,42.333405285142405,-73.55557954151533,Diner,42.33196362384603,-73.54021478049731,
1,Spencertown Country Store,42.323503810634534,-73.54657837627288,Food,42.33196362384603,-73.54021478049731,
2,Spencertsown Green,42.322433000000004,-73.545234,Park,42.33196362384603,-73.54021478049731,
3,The Pond,42.33933582424882,-73.56218781764935,Harbor / Marina,42.33196362384603,-73.54021478049731,
4,Taconic Sculpture Park,42.33081582650025,-73.56853708664205,Art Gallery,42.33196362384603,-73.54021478049731,
5,The Big Gigantic Head,42.32952291344953,-73.56977356125063,Outdoor Sculpture,42.33196362384603,-73.54021478049731,
0,Dan's Diner,42.333405285142405,-73.55557954151533,Diner,42.33234587980785,-73.57055024903238,
1,Taconic Sculpture Park,42.33081582650025,-73.56853708664205,Art Gallery,42.33234587980785,-73.57055024903238,
2,The Big Gigantic Head,42.32952291344953,-73.56977356125063,Outdoor Sculpture,42.33234587980785,-73.57055024903238,
3,Hi Way Drive-In,42.3506,-73.5729,Movie Theater,42.33234587980785,-73.57055024903238,
4,Spencertown Country Store,42.323503810634534,-73.54657837627288,Food,42.33234587980785,-73.57055024903238,
5,Spencertsown Green,42.322433,-73.545234,Park,42.33234587980785,-73.57055024903238,
0,Bartlett House,42.327094358098506,-73.61845261597715,Café,42.332720113038896,-73.60088630093514,
1,Dairy Queen,42.32988163258375,-73.6141785979271,Ice Cream,42.332720113038896,-73.60088630093514,
2,Lagonias,42.349751008456174,-73.60487097106345,Italian,42.332720113038896,-73.60088630093514,
3,Price Chopper,42.348313,-73.605693,Market,42.332720113038896,-73.60088630093514,
4,Family Dollar,42.350309,-73.604582,Discount Store,42.332720113038896,-73.60088630093514,
5,Price Chopper,42.349417131832375,-73.60508761819013,Grocery Store,42.332720113038896,-73.60088630093514,
6,White Stone Cafe,42.3306429724186,-73.61295353447288,American,42.332720113038896,-73.60088630093514,
7,GHENT XTRA MART CITGO,42.33012060635435,-73.61372975996143,Convenience Store,42.332720113038896,-73.60088630093514,
8,Agway,42.34513991888008,-73.60497836724353,Flower Shop,42.332720113038896,-73.60088630093514,
9,Ghent Playhouse,42.326492583333334,-73.61976065,Theater,42.332720113038896,-73.60088630093514,
10,Chatham Chinese Restaurant,42.35024285551491,-73.60454136287953,Chinese,42.332720113038896,-73.60088630093514,
11,Maple Leaf Sugaring,42.31185,-73.61014,Gift Shop,42.332720113038896,-73.60088630093514,
0,Bartlett House,42.327094358098506,-73.61845261597715,Café,42.33308632311116,-73.63122292384459,
1,Dairy Queen,42.32988163258375,-73.6141785979271,Ice Cream,42.33308632311116,-73.63122292384459,
2,Fredericks Performance,42.34156888236801,-73.63258695700836,Automotive,42.33308632311116,-73.63122292384459,
3,VIDA farm,42.33090876819513,-73.64322960376741,Farm,42.33308632311116,-73.63122292384459,
4,Ghent Playhouse,42.326492583333334,-73.61976065,Theater,42.33308632311116,-73.63122292384459,
5,GHENT XTRA MART CITGO,42.33012060635435,-73.61372975996143,Convenience Store,42.33308632311116,-73.63122292384459,
6,White Stone Cafe,42.3306429724186,-73.61295353447288,American,42.33308632311116,-73.63122292384459,
0,Art Omi,42.33114109901568,-73.67254367086794,Sculpture,42.333444509605776,-73.66156010539811,
1,Art Omi Sculpture Park,42.334370293749686,-73.67330063015955,Park,42.333444509605776,-73.66156010539811,
2,VIDA farm,42.33090876819513,-73.64322960376741,Farm,42.333444509605776,-73.66156010539811,
3,M. Pottenburgh Construction,42.328273700000004,-73.68179040000003,Construction,42.333444509605776,-73.66156010539811,
0,Art Omi,42.33114109901568,-73.67254367086794,Sculpture,42.33379467211304,-73.69189783323172,
1,Dunkin',42.325935296326044,-73.70339565269977,Donuts,42.33379467211304,-73.69189783323172,
2,M. Pottenburgh Construction,42.3282737,-73.68179040000003,Construction,42.33379467211304,-73.69189783323172,
3,Art Omi Sculpture Park,42.334370293749686,-73.67330063015955,Park,42.33379467211304,-73.69189783323172,
0,Dunkin',42.325935296326044,-73.70339565269977,Donuts,42.33413681023245,-73.72223609498003,
1,Dark Knight Rising,42.33972481390763,-73.74973071131718,Cineplex,42.33413681023245,-73.72223609498003,
2,Alex's Espresso Hut,42.34270654,-73.74917283,Café,42.33413681023245,-73.72223609498003,
0,Cumberland Farms,42.328951597506354,-73.7547154433559,Convenience Store,42.33447092357261,-73.75257487827625,
1,Rite Aid,42.31871445185068,-73.75907343590157,Pharmacy,42.33447092357261,-73.75257487827625,
2,Hot-Digg-ity Pizza,42.32644318399144,-73.75310897827148,Pizza,42.33447092357261,-73.75257487827625,
3,Amtrak Cafe,42.34564040999589,-73.76926604714997,Moving Target,42.33447092357261,-73.75257487827625,
4,Stockport Flats,42.35381249207097,-73.76481330728329,Trail,42.33447092357261,-73.75257487827625,
0,Cumberland Farms,42.328951597506354,-73.7547154433559,Convenience Store,42.33479701175133,-73.78291417075225,
1,Four Mile Point Preserve,42.3169,-73.78725,Preserve,42.33479701175133,-73.78291417075225,
2,Windows Plus,42.31898661753912,-73.79514455795287,Home Services,42.33479701175133,-73.78291417075225,
3,Coxsackie Farmer's Market,42.35190192878718,-73.79581380808366,Market,42.33479701175133,-73.78291417075225,
4,Mansion + Reed,42.351734,-73.79695600000002,Coffee Shop,42.33479701175133,-73.78291417075225,
5,Riverside Park,42.35268112450096,-73.79616997561078,Park,42.33479701175133,-73.78291417075225,
0,Mansion + Reed,42.351734,-73.79695600000002,Coffee Shop,42.335115074395574,-73.81325396003861,
1,Coxsackie Farmer's Market,42.35190192878718,-73.79581380808366,Market,42.335115074395574,-73.81325396003861,
2,Riverside Park,42.35268112450096,-73.79616997561078,Park,42.335115074395574,-73.81325396003861,
3,Northway Motorcycle Parts,42.31637,-73.83004,Sporting Goods,42.335115074395574,-73.81325396003861,
0,Hi-Way Drive In,42.324641737749204,-73.8505871579169,Movie Theater,42.33542511114151,-73.84359423376459,
1,Tom's Ice Cream,42.33757504294485,-73.84885072100312,Ice Cream,42.33542511114151,-73.84359423376459,
2,Hi-Way Drive-in Movie Theatre,42.32479,-73.850521,Movie Theater,42.33542511114151,-73.84359423376459,
3,Coxsackie Reservior Dam,42.333975751005724,-73.86009742546891,Lake,42.33542511114151,-73.84359423376459,
4,Pegasus Restaurant,42.3317368891722,-73.8502637917914,American,42.33542511114151,-73.84359423376459,
5,Northway Motorcycle Parts,42.31637,-73.83004,Sporting Goods,42.33542511114151,-73.84359423376459,
0,Hi-Way Drive In,42.324641737749204,-73.8505871579169,Movie Theater,42.335727121634406,-73.87393497955827,
1,Coxsackie Reservior Dam,42.333975751005724,-73.86009742546891,Lake,42.335727121634406,-73.87393497955827,
2,Veeder's Christmas Tree Farm,42.333538866666665,-73.89265391666666,Flower Shop,42.335727121634406,-73.87393497955827,
3,Tom's Ice Cream,42.33757504294485,-73.84885072100312,Ice Cream,42.335727121634406,-73.87393497955827,
4,Hi-Way Drive-in Movie Theatre,42.32479,-73.850521,Movie Theater,42.335727121634406,-73.87393497955827,
5,Pegasus Restaurant,42.3317368891722,-73.8502637917914,American,42.335727121634406,-73.87393497955827,
0,Veeder's Christmas Tree Farm,42.333538866666665,-73.89265391666666,Flower Shop,42.33602110552878,-73.9042761850464,
1,Gather Greene,42.325914000000004,-73.882791,Campground,42.33602110552878,-73.9042761850464,
0,Damon Baehrel,42.355566404723504,-73.92488819477354,Food,42.336307062488274,-73.93461783785467,
0,None,42.33658499218573,-73.96495992560754,None,42.33658499218573,-73.96495992560754,
0,Thunderhart at Sunny Hill,42.35495129178716,-74.00559375247666,Golf Course,42.33685489430313,-73.99530243592838,
1,Miracle Mountain Resort,42.35356324931831,-73.99592992549903,Resort,42.33685489430313,-73.99530243592838,
0,Stack's Lamp Post,42.32862080693014,-74.04924703646317,Pub,42.33711676853172,-74.02564535643944,
1,Rinaldi's ice cream & good food,42.317972136301115,-74.0307667605943,Ice Cream,42.33711676853172,-74.02564535643944,
2,Bowery Creek,42.34661888399804,-74.05122060761694,River,42.33711676853172,-74.02564535643944,
0,Blackthorne Resort,42.35119304988128,-74.07350217666475,Resort,42.33737061457182,-74.05598867476192,
1,Bowery Creek,42.34661888399804,-74.05122060761694,River,42.33737061457182,-74.05598867476192,
2,Stack's Lamp Post,42.32862080693014,-74.04924703646317,Pub,42.33737061457182,-74.05598867476192,
3,Actually In The Creek By The Deck In The Creek,42.344330135515335,-74.07767824459471,Beach,42.33737061457182,-74.05598867476192,
4,The Pub In Blackthorn,42.35127984860266,-74.07304261816502,Bar,42.33737061457182,-74.05598867476192,
5,The Blackthorne Resort,42.352280486413214,-74.07179832458495,Resort,42.33737061457182,-74.05598867476192,
6,Catskill Feis at The Blackthorne Resort,42.35056784468504,-74.07501697540283,Hotel,42.33737061457182,-74.05598867476192,
7,Cruisin',42.319252014160156,-74.04454040527344,Ice Cream,42.33737061457182,-74.05598867476192,
8,Freehold Country Pub,42.35922517967818,-74.04947078538723,Bar,42.33737061457182,-74.05598867476192,
9,Ruby's Hotel,42.359457974281135,-74.05097391234534,American,42.33737061457182,-74.05598867476192,
0,Blackthorne Resort,42.35119304988128,-74.07350217666475,Resort,42.33761643213293,-74.08633237851605,
1,Actually In The Creek By The Deck In The Creek,42.344330135515335,-74.07767824459471,Beach,42.33761643213293,-74.08633237851605,
2,Camper <3,42.34612405,-74.07501826666666,Campground,42.33761643213293,-74.08633237851605,
3,Catskill Feis at The Blackthorne Resort,42.35056784468504,-74.07501697540283,Hotel,42.33761643213293,-74.08633237851605,
4,The Pub In Blackthorn,42.35127984860266,-74.07304261816502,Bar,42.33761643213293,-74.08633237851605,
5,Johnny B Good,42.320359,-74.083998,Food,42.33761643213293,-74.08633237851605,
6,The Blackthorne Resort,42.352280486413214,-74.07179832458495,Resort,42.33761643213293,-74.08633237851605,
7,Renns. Waterfall,42.3199593,-74.0802415,Waterfall,42.33761643213293,-74.08633237851605,
8,catskill mountain thunder,42.349255873579104,-74.0673755803225,Music Venue,42.33761643213293,-74.08633237851605,
9,McGrath's,42.35583487910194,-74.0723434161792,Pub,42.33761643213293,-74.08633237851605,
10,Doherty's Mountain View Campground,42.31953170016696,-74.10074247036195,Campground,42.33761643213293,-74.08633237851605,
0,Captain's Inn Point Lookout,42.33653376141161,-74.12669958659811,B & B,42.33785422093384,-74.116676455321,
1,Five State Lookout,42.3365636918016,-74.12674027558158,Mountain,42.33785422093384,-74.116676455321,
2,Catskill Park,42.33656000045014,-74.126741172284,Park,42.33785422093384,-74.116676455321,
3,Point Lookout,42.337063243065074,-74.13113864280807,Beach,42.33785422093384,-74.116676455321,
0,Captain's Inn Point Lookout,42.33653376141161,-74.12669958659811,B & B,42.338083980702415,-74.147020892795,
1,Point Lookout,42.337063243065074,-74.13113864280807,Beach,42.338083980702415,-74.147020892795,
2,Five State Lookout,42.3365636918016,-74.12674027558158,Mountain,42.338083980702415,-74.147020892795,
3,Catskill Park,42.33656000045014,-74.126741172284,Park,42.338083980702415,-74.147020892795,
0,Long Path Jennie Notch Road,42.330238,-74.187718,Trail,42.33830571117576,-74.17736567855536,
1,Hurly Burly Chalet,42.336449,-74.149635,Mountain,42.33830571117576,-74.17736567855536,
0,GNH Lumber,42.34066799065108,-74.21977538262081,Furniture / Home,42.33851941210011,-74.20771080021845,
1,Domino's Pizza,42.348751,-74.225192,Pizza,42.33851941210011,-74.20771080021845,
2,Long Path Jennie Notch Road,42.330238,-74.187718,Trail,42.33851941210011,-74.20771080021845,
3,Rick's Outdoor Kitchen,42.34627464388362,-74.23025876811815,BBQ,42.33851941210011,-74.20771080021845,
0,Austerlitz Historical Society,42.305816,-73.472077,Historic Site,42.31148099023547,-73.46485275216553,
1,Spencertown,42.3258305733569,-73.46233984132998,Moving Target,42.31148099023547,-73.46485275216553,
2,Beebe Hill State Forest,42.3110848658726,-73.43879699707031,Park,42.31148099023547,-73.46485275216553,
0,Austerlitz Historical Society,42.305816,-73.472077,Historic Site,42.31188302808087,-73.49517735354412,
0,Spencertown Country Store,42.323503810634534,-73.54657837627288,Food,42.312277049745795,-73.52550256847634,
0,Dan's Diner,42.333405285142405,-73.55557954151533,Diner,42.31266305477983,-73.5558283846192,
1,Spencertown Country Store,42.323503810634534,-73.54657837627288,Food,42.31266305477983,-73.5558283846192,
2,The Big Gigantic Head,42.32952291344953,-73.56977356125063,Outdoor Sculpture,42.31266305477983,-73.5558283846192,
3,Taconic Sculpture Park,42.33081582650025,-73.56853708664205,Art Gallery,42.31266305477983,-73.5558283846192,
0,Maple Leaf Sugaring,42.31185,-73.61014,Gift Shop,42.31304104274173,-73.58615478962817,
1,O's Eatery,42.291650260328566,-73.58145273584375,Diner,42.31304104274173,-73.58615478962817,
2,The Big Gigantic Head,42.32952291344953,-73.56977356125063,Outdoor Sculpture,42.31304104274173,-73.58615478962817,
3,Citgo Food Mart,42.290991,-73.581326,Gas Station,42.31304104274173,-73.58615478962817,
0,Bartlett House,42.327094358098506,-73.61845261597715,Café,42.31341101319936,-73.61648177115713,
1,Dairy Queen,42.32988163258375,-73.6141785979271,Ice Cream,42.31341101319936,-73.61648177115713,
2,Maple Leaf Sugaring,42.31185,-73.61014,Gift Shop,42.31341101319936,-73.61648177115713,
3,Ghent Playhouse,42.326492583333334,-73.61976065,Theater,42.31341101319936,-73.61648177115713,
4,GHENT XTRA MART CITGO,42.33012060635435,-73.61372975996143,Convenience Store,42.31341101319936,-73.61648177115713,
5,White Stone Cafe,42.3306429724186,-73.61295353447288,American,42.31341101319936,-73.61648177115713,
0,Chili Bowl,42.304759,-73.64442,Falafel,42.313772965729754,-73.64680931685857,
1,Redbox,42.299694,-73.642107,Video Store,42.313772965729754,-73.64680931685857,
2,Smokey Hollow Farm,42.31944754574287,-73.62825901162844,Farm,42.313772965729754,-73.64680931685857,
3,Red Barn,42.299301,-73.635568,American,42.313772965729754,-73.64680931685857,
4,VIDA farm,42.33090876819513,-73.64322960376741,Farm,42.313772965729754,-73.64680931685857,
0,Art Omi,42.33114109901568,-73.67254367086794,Sculpture,42.31412689991912,-73.67713741438347,
1,Love Apple Farm,42.31113683090486,-73.70202455177362,Farm,42.31412689991912,-73.67713741438347,
2,M. Pottenburgh Construction,42.328273700000004,-73.68179040000003,Construction,42.31412689991912,-73.67713741438347,
3,Art Omi Sculpture Park,42.334370293749686,-73.67330063015955,Park,42.31412689991912,-73.67713741438347,
0,Love Apple Farm,42.31113683090486,-73.70202455177362,Farm,42.314472815362784,-73.70746605138139,
1,Dunkin',42.325935296326044,-73.70339565269977,Donuts,42.314472815362784,-73.70746605138139,
2,Red Barn,42.305389,-73.706779,Food,42.314472815362784,-73.70746605138139,
3,Columbia County Airport,42.29401218112057,-73.71169456452039,Airport,42.314472815362784,-73.70746605138139,
0,Cumberland Farms,42.328951597506354,-73.7547154433559,Convenience Store,42.31481071166528,-73.73779521550054,
1,Rite Aid,42.31871445185068,-73.75907343590157,Pharmacy,42.31481071166528,-73.73779521550054,
2,Hot-Digg-ity Pizza,42.32644318399144,-73.75310897827148,Pizza,42.31481071166528,-73.73779521550054,
3,Pura Vida,42.294090999999995,-73.747902,Fish Market,42.31481071166528,-73.73779521550054,
0,Rite Aid,42.31871445185068,-73.75907343590157,Pharmacy,42.315140588440215,-73.76812489438775,
1,Cumberland Farms,42.328951597506354,-73.7547154433559,Convenience Store,42.315140588440215,-73.76812489438775,
2,Stockport Boat Launch,42.310131226783966,-73.77189742619737,Boat / Ferry,42.315140588440215,-73.76812489438775,
3,Four Mile Point Preserve,42.3169,-73.78725,Preserve,42.315140588440215,-73.76812489438775,
4,Hot-Digg-ity Pizza,42.32644318399144,-73.75310897827148,Pizza,42.315140588440215,-73.76812489438775,
5,Windows Plus,42.31898661753912,-73.79514455795287,Home Services,42.315140588440215,-73.76812489438775,
0,Dunkin',42.307706610123326,-73.81025531542605,Donuts,42.315462445310416,-73.79845507568851,
1,Four Mile Point Preserve,42.3169,-73.78725,Preserve,42.315462445310416,-73.79845507568851,
2,Sleepy Hollow Lake,42.29800830276107,-73.80683898925781,Lake,42.315462445310416,-73.79845507568851,
3,Stockport Boat Launch,42.310131226783966,-73.77189742619737,Boat / Ferry,42.315462445310416,-73.79845507568851,
0,Hi-Way Drive In,42.324641737749204,-73.8505871579169,Movie Theater,42.31577628190788,-73.82878574704706,
1,Black Horse Farm,42.30436782911042,-73.85036813347159,Farm,42.31577628190788,-73.82878574704706,
2,Dunkin',42.307706610123326,-73.81025531542605,Donuts,42.31577628190788,-73.82878574704706,
3,Northway Motorcycle Parts,42.31637,-73.83004,Sporting Goods,42.31577628190788,-73.82878574704706,
4,Hi-Way Drive-in Movie Theatre,42.32479,-73.850521,Movie Theater,42.31577628190788,-73.82878574704706,
5,Kitchen Savvy,42.294135595386045,-73.83009910583495,Business Services,42.31577628190788,-73.82878574704706,
0,Hi-Way Drive In,42.324641737749204,-73.8505871579169,Movie Theater,42.316082097873704,-73.85911689610631,
1,Black Horse Farm,42.30436782911042,-73.85036813347159,Farm,42.316082097873704,-73.85911689610631,
2,Hi-Way Drive-in Movie Theatre,42.32479,-73.850521,Movie Theater,42.316082097873704,-73.85911689610631,
3,Coxsackie Reservior Dam,42.333975751005724,-73.86009742546891,Lake,42.316082097873704,-73.85911689610631,
4,Northway Motorcycle Parts,42.31637,-73.83004,Sporting Goods,42.316082097873704,-73.85911689610631,
5,Pegasus Restaurant,42.3317368891722,-73.8502637917914,American,42.316082097873704,-73.85911689610631,
0,Gather Greene,42.325914,-73.882791,Campground,42.31637989285821,-73.88944851050799,
1,Veeder's Christmas Tree Farm,42.333538866666665,-73.89265391666666,Flower Shop,42.31637989285821,-73.88944851050799,
2,McArbor Farm,42.30675551944769,-73.86773516966129,B & B,42.31637989285821,-73.88944851050799,
3,Hideaway Inn,42.29729888556857,-73.89839800452553,Bar,42.31637989285821,-73.88944851050799,
4,Juniper Woods,42.30381258813478,-73.86534625301269,Campground,42.31637989285821,-73.88944851050799,
5,Inconvenience Store,42.296703497060115,-73.87474670183094,Dog Run,42.31637989285821,-73.88944851050799,
0,None,42.31666966652081,-73.91978057789262,None,42.31666966652081,-73.91978057789262,
0,None,42.31695141853018,-73.95011308589956,None,42.31695141853018,-73.95011308589956,
0,RiverGlass Creations,42.327073,-73.99563490000003,Jewelry,42.31722514856407,-73.98044602216703,
1,McDonald's,42.296669054244326,-73.98977085018481,Fast Food,42.31722514856407,-73.98044602216703,
0,O'Neills Cafe,42.30265230743639,-74.00430833093392,Café,42.31749085630944,-74.01077937433216,
1,Winners Circle,42.305963132931744,-74.01984757990243,Steakhouse,42.31749085630944,-74.01077937433216,
2,Super Suds,42.30323410515774,-74.00766532884144,Laundromat,42.31749085630944,-74.01077937433216,
3,Rinaldi's ice cream & good food,42.317972136301115,-74.0307667605943,Ice Cream,42.31749085630944,-74.01077937433216,
4,Angelo Canna Town Park,42.29754131267058,-74.0038664652844,Park,42.31749085630944,-74.01077937433216,
5,Angel's Pizza and Mexican,42.30331260710204,-74.03151266182508,Pizza,42.31749085630944,-74.01077937433216,
6,town of cairo parks department,42.29674,-74.003192,Park,42.31749085630944,-74.01077937433216,
0,Rinaldi's ice cream & good food,42.317972136301115,-74.0307667605943,Ice Cream,42.31774854146239,-74.04111313003094,
1,Acra Manor Resort & Hotel,42.309593974664736,-74.05373917586927,Resort,42.31774854146239,-74.04111313003094,
2,Angel's Pizza and Mexican,42.30331260710204,-74.03151266182508,Pizza,42.31774854146239,-74.04111313003094,
3,Winners Circle,42.305963132931744,-74.01984757990243,Steakhouse,42.31774854146239,-74.04111313003094,
0,Renns. Waterfall,42.3199593,-74.0802415,Waterfall,42.317998203728216,-74.0714472768984,
1,Johnny B Good,42.320359,-74.083998,Food,42.317998203728216,-74.0714472768984,
2,Black Dome Mountain,42.30798620058162,-74.06084720966294,Mountain,42.317998203728216,-74.0714472768984,
3,Middleburgh Diner,42.30311864223631,-74.07593965530396,Restaurant,42.317998203728216,-74.0714472768984,
4,Acra Manor Resort & Hotel,42.309593974664736,-74.05373917586927,Resort,42.317998203728216,-74.0714472768984,
5,Stack's Lamp Post,42.32862080693014,-74.04924703646317,Pub,42.317998203728216,-74.0714472768984,
6,Cruisin',42.319252014160156,-74.04454040527344,Ice Cream,42.317998203728216,-74.0714472768984,
7,Doherty's Mountain View Campground,42.31953170016696,-74.10074247036195,Campground,42.317998203728216,-74.0714472768984,
0,Tea Room,42.319539,-74.082254,Café,42.318239842821384,-74.10178180256855,
1,Wave Farm,42.31954762688171,-74.07799947676412,Performing Arts,42.318239842821384,-74.10178180256855,
2,Escarpment trail Acra Point,42.299872,-74.106379,Trail,42.318239842821384,-74.10178180256855,
0,Captain's Inn Point Lookout,42.33653376141161,-74.12669958659811,B & B,42.318473458465476,-74.13211669467442,
1,Falveys Restaurant and Steakhse,42.336538520536045,-74.12672863608206,Food,42.318473458465476,-74.13211669467442,
2,Catskill Park,42.33656000045014,-74.126741172284,Park,42.318473458465476,-74.13211669467442,
3,Five State Lookout,42.3365636918016,-74.12674027558158,Mountain,42.318473458465476,-74.13211669467442,
4,Point Lookout,42.337063243065074,-74.13113864280807,Beach,42.318473458465476,-74.13211669467442,
0,Elm Ridge Leanto,42.30673,-74.174203,Campground,42.318699050393356,-74.16245194084806,
1,Top of Windham High Peak,42.306626,-74.174778,Mountain,42.318699050393356,-74.16245194084806,
2,Escarpment Trail,42.314814,-74.142574,Trail,42.318699050393356,-74.16245194084806,
3,Windham High Peak,42.30643994809574,-74.14238970997998,Trail,42.318699050393356,-74.16245194084806,
4,Hurly Burly Chalet,42.336449,-74.149635,Mountain,42.318699050393356,-74.16245194084806,
5,Elm Ridge Wild Forest,42.298224,-74.169452,Forest,42.318699050393356,-74.16245194084806,
6,Long Path Jennie Notch Road,42.330238,-74.187718,Trail,42.318699050393356,-74.16245194084806,
7,Elm Ridge Trail,42.29715,-74.169353,Trail,42.318699050393356,-74.16245194084806,
0,Sunny Pond,42.287955,-73.495884,Frat House,42.29258866578017,-73.51079940694835,
0,Davistudio,42.311461582029814,-73.55454428346881,Art Gallery,42.2929784144968,-73.5411155775595,
0,O's Eatery,42.291650260328566,-73.58145273584375,Diner,42.29336015179837,-73.57143234252159,
1,Citgo Food Mart,42.290991,-73.581326,Gas Station,42.29336015179837,-73.57143234252159,
2,Davistudio,42.311461582029814,-73.55454428346881,Art Gallery,42.29336015179837,-73.57143234252159,
0,Twin Maple Farm,42.28588914270088,-73.60886536538266,Farm,42.29373387724869,-73.60174968950352,
1,O's Eatery,42.291650260328566,-73.58145273584375,Diner,42.29373387724869,-73.60174968950352,
2,Citgo Food Mart,42.290991,-73.581326,Gas Station,42.29373387724869,-73.60174968950352,
3,Farm and Field,42.277156,-73.598179,B & B,42.29373387724869,-73.60174968950352,
4,Maple Leaf Sugaring,42.31185,-73.61014,Gift Shop,42.29373387724869,-73.60174968950352,
0,Red Barn,42.299301,-73.635568,American,42.29409959042071,-73.63206760617278,
1,Redbox,42.299694,-73.642107,Video Store,42.29409959042071,-73.63206760617278,
2,Ghent Driving Range,42.289292,-73.649528,Golf Driving Range,42.29409959042071,-73.63206760617278,
3,Chili Bowl,42.304759,-73.64442,Falafel,42.29409959042071,-73.63206760617278,
4,Twin Maple Farm,42.28588914270088,-73.60886536538266,Farm,42.29409959042071,-73.63206760617278,
0,Redbox,42.299694,-73.642107,Video Store,42.2944572908965,-73.66238608019532,
1,Collective Retreats Hudson Valley,42.285603,-73.680334,Hotel,42.2944572908965,-73.66238608019532,
2,Liberty Farms,42.28904798158021,-73.684323333854,Farm,42.2944572908965,-73.66238608019532,
3,Ghent Wood Products,42.2914251,-73.6905881,Construction,42.2944572908965,-73.66238608019532,
0,Love Apple Farm,42.31113683090486,-73.70202455177362,Farm,42.294806978267324,-73.69270509923565,
1,Kozel's,42.285770120469344,-73.71780671556856,American,42.294806978267324,-73.69270509923565,
2,Ghent Wood Products,42.2914251,-73.6905881,Construction,42.294806978267324,-73.69270509923565,
3,Liberty Farms,42.28904798158021,-73.684323333854,Farm,42.294806978267324,-73.69270509923565,
4,Collective Retreats Hudson Valley,42.285603,-73.680334,Hotel,42.294806978267324,-73.69270509923565,
5,Columbia County Airport,42.29401218112057,-73.71169456452039,Airport,42.294806978267324,-73.69270509923565,
6,Red Barn,42.305389,-73.706779,Food,42.294806978267324,-73.69270509923565,
0,Kozel's,42.285770120469344,-73.71780671556856,American,42.29514865213352,-73.72302465095693,
1,Love Apple Farm,42.31113683090486,-73.70202455177362,Farm,42.29514865213352,-73.72302465095693,
2,Richmor Aviation,42.29398506881375,-73.71193594052076,Terminal,42.29514865213352,-73.72302465095693,
3,Columbia County Airport,42.29401218112057,-73.71169456452039,Airport,42.29514865213352,-73.72302465095693,
0,PetSmart,42.279949,-73.75505799999998,Pet Store,42.29548231210463,-73.75334472302093,
1,Lowe's,42.2796623,-73.75022309999999,Hardware,42.29548231210463,-73.75334472302093,
2,T.J. Maxx,42.2797668,-73.75469140000001,Department Store,42.29548231210463,-73.75334472302093,
3,GameStop,42.27828975781548,-73.7550697926413,Video Games,42.29548231210463,-73.75334472302093,
4,GNC,42.27838318077977,-73.75545361268449,Supplement Shop,42.29548231210463,-73.75334472302093,
5,Verizon,42.28094438317597,-73.7560473382473,Mobile Phones,42.29548231210463,-73.75334472302093,
6,SUBWAY,42.2835279,-73.756337,Sandwiches,42.29548231210463,-73.75334472302093,
7,TCBY,42.27861505432436,-73.75570068206075,Yogurt,42.29548231210463,-73.75334472302093,
8,Supercuts,42.27840925169439,-73.75528123852088,Salon / Barbershop,42.29548231210463,-73.75334472302093,
9,Kohl's,42.28134173480385,-73.75140158370807,Department Store,42.29548231210463,-73.75334472302093,
10,Dunkin',42.2780689,-73.75044709999997,Donuts,42.29548231210463,-73.75334472302093,
11,Applebee's Grill + Bar,42.27869978,-73.75699865,American,42.29548231210463,-73.75334472302093,
12,Five Below,42.2783591,-73.7561186,Discount Store,42.29548231210463,-73.75334472302093,
13,Walmart Supercenter,42.27805927740325,-73.75026503722178,Big Box Store,42.29548231210463,-73.75334472302093,
14,"M J Gordon Co., Inc",42.304233498141286,-73.77250403165817,Electronics,42.29548231210463,-73.75334472302093,
15,Asian Cafe,42.27845501241213,-73.755206543004,Chinese,42.29548231210463,-73.75334472302093,
16,Shoe Dept. Hudson,42.27851381671654,-73.75616034520687,Department Store,42.29548231210463,-73.75334472302093,
17,Aviator Wine & Liquor,42.27837484773227,-73.75539615464642,Liquor Store,42.29548231210463,-73.75334472302093,
18,Stockport Boat Launch,42.310131226783966,-73.77189742619737,Boat / Ferry,42.29548231210463,-73.75334472302093,
19,Bagel Tyme,42.27567858378896,-73.75914248871902,Bagels,42.29548231210463,-73.75334472302093,
0,Stockport Boat Launch,42.310131226783966,-73.77189742619737,Boat / Ferry,42.29580795779928,-73.78366530308804,
1,Sleepy Hollow Lake,42.29800830276107,-73.80683898925781,Lake,42.29580795779928,-73.78366530308804,
2,On Call Plumbing & Heating,42.28182,-73.80242,Construction,42.29580795779928,-73.78366530308804,
3,Four Mile Point Preserve,42.3169,-73.78725,Preserve,42.29580795779928,-73.78366530308804,
4,Hagars Harbor Restaurant and Marina,42.27651338074023,-73.79690222339333,Food,42.29580795779928,-73.78366530308804,
0,Dunkin',42.307706610123326,-73.81025531542605,Donuts,42.29612558884533,-73.81398637881742,
1,Sleepy Hollow Lake,42.29800830276107,-73.80683898925781,Lake,42.29612558884533,-73.81398637881742,
2,Kitchen Savvy,42.294135595386045,-73.83009910583495,Business Services,42.29612558884533,-73.81398637881742,
3,On Call Plumbing & Heating,42.28182,-73.80242,Construction,42.29612558884533,-73.81398637881742,
0,Black Horse Farm,42.30436782911042,-73.85036813347159,Farm,42.296435204879714,-73.84430793786689,
